City_ID,City,Country,Date,Latitude,Longitude,Cloudiness (%),Humidity (%),Max Temp (F),Wind Speed (mph)
132,jutai,BR,2023-01-29 17:37:13,-5.2977,-68.4908,100,99,71.36600000000001,0.83
133,laguna,BR,2023-01-29 19:37:14,-43.137,-31.5185,10,73,59.05399999999995,8.31
134,saint-philippe,RE,2023-01-30 01:37:14,-32.3248,61.9128,100,88,74.62400000000002,10.84
135,shetpe,KZ,2023-01-30 02:37:15,44.2474,52.7349,26,50,30.758000000000003,2.45
136,bagula,IN,2023-01-30 03:37:15,23.5928,88.7861,0,35,79.06999999999996,2.47
137,portland,AU,2023-01-30 06:37:16,-56.5246,130.8215,100,85,38.174000000000014,13.51
138,bambous virieux,MU,2023-01-30 02:37:16,-35.084,82.1638,92,83,71.25800000000001,7.04
139,lebu,CL,2023-01-29 14:37:17,-32.0876,-101.9079,97,70,69.49399999999997,9.32
140,vanavara,RU,2023-01-30 04:37:17,61.0858,103.6203,100,94,3.2720000000000375,3.26
141,aleksandrov gay,RU,2023-01-30 02:37:18,49.6555,48.6451,100,79,22.982000000000014,3.94
142,springbok,ZA,2023-01-29 23:37:18,-30.6694,17.2476,0,87,63.71600000000001,4.46
143,fare,PF,2023-01-29 11:37:19,-15.7292,-150.8398,1,76,80.97799999999997,5.78
144,sassenberg,DE,2023-01-29 22:37:19,51.9279,8.0742,100,93,42.89000000000002,9.46
145,sungaipenuh,ID,2023-01-30 04:37:20,-3.1553,100.8291,88,75,83.33599999999997,7.32
146,airai,PW,2023-01-30 07:37:20,8.7325,138.0163,61,75,83.30000000000001,6.85
147,palmer,US,2023-01-29 12:37:21,58.7813,-146.7253,100,91,40.53200000000002,5.62
148,tunxi,CN,2023-01-30 05:37:21,29.8755,119.0045,0,28,55.975999999999985,1.52
149,wawa,CA,2023-01-29 16:37:21,48.1662,-85.3203,99,98,-7.833999999999996,2.15
150,puerto suarez,BO,2023-01-29 17:37:22,-19.4472,-58.0984,39,93,73.076,1.99
151,kaniama,CD,2023-01-29 23:37:22,-8.7172,23.3052,85,94,66.83000000000004,1.6
152,walvis bay,NA,2023-01-29 22:37:23,-23.6226,11.8501,82,76,67.62200000000004,8.91
153,amguri,IN,2023-01-30 03:07:23,26.8144,94.4293,0,28,82.00399999999996,2.08
154,margate,ZA,2023-01-30 00:37:24,-37.9827,37.6373,57,62,64.184,7.08
155,zhigansk,RU,2023-01-30 06:37:24,68.0517,121.2967,55,99,-48.658,0.46
156,hofn,IS,2023-01-29 21:37:25,58.5475,-15.4103,100,60,45.71600000000001,6.95
157,amderma,RU,2023-01-30 00:37:25,70.458,58.0178,100,93,20.696000000000048,6.85
158,olot,UZ,2023-01-30 02:37:26,39.4647,63.9608,100,66,38.76799999999999,4.67
159,the valley,AI,2023-01-29 17:37:26,22.3601,-62.1249,29,67,76.81999999999996,9.89
160,ust-kamchatsk,RU,2023-01-30 09:37:27,55.4987,162.075,100,66,31.92799999999996,7.76
161,bay saint louis,US,2023-01-29 15:37:27,29.7472,-89.1819,57,100,63.57200000000004,5.55
162,eenhana,NA,2023-01-29 23:37:27,-17.5118,17.6878,98,87,68.16199999999995,1.02
163,chuy,UY,2023-01-29 20:37:28,-64.2249,-22.1727,100,98,31.19000000000002,7.05
164,vitim,RU,2023-01-30 05:37:28,59.0365,112.2409,100,89,13.96400000000003,4.71
165,poum,NC,2023-01-30 08:37:29,-18.1446,159.1606,29,66,80.50999999999999,6.41
166,ruteng,ID,2023-01-30 05:37:29,-8.1597,119.9175,92,76,83.19200000000001,4.61
167,saskylakh,RU,2023-01-30 05:37:30,89.0822,121.1797,91,100,-28.73200000000002,3.69
168,saint-pierre,RE,2023-01-30 01:37:30,-22.5407,54.8579,100,87,80.76199999999996,6.75
169,bethel,US,2023-01-29 10:37:31,42.5964,-166.4362,100,70,46.561999999999955,10.81
170,vila velha,BR,2023-01-29 19:37:31,-25.4017,-29.4474,0,72,77.43200000000002,2.05
171,port elizabeth,ZA,2023-01-30 10:37:32,-88.9393,33.3418,24,82,-25.942,4.29
172,strazske,SK,2023-01-29 22:37:32,48.8324,21.7985,31,89,31.982000000000017,4.12
173,saldanha,ZA,2023-01-29 21:37:33,-35.9298,6.1099,44,71,63.69800000000002,6.06
174,mozarlandia,BR,2023-01-29 18:37:33,-15.035,-50.4282,98,91,71.97799999999997,0.9
175,champerico,GT,2023-01-29 15:37:34,6.6743,-95.3167,39,77,78.89000000000001,7.17
176,hammerfest,NO,2023-01-29 23:37:34,71.5733,23.3991,100,73,36.98599999999997,6.03
177,kasama,ZM,2023-01-29 23:37:34,-9.6932,31.1094,97,88,66.2,1.05
178,guilin,CN,2023-01-30 05:37:35,25.7798,110.3498,0,14,59.25199999999998,2.37
179,kailua,US,2023-01-29 11:37:35,22.7746,-156.5708,100,78,71.45600000000003,9.03
180,suba,PH,2023-01-30 05:37:36,10.6766,120.6854,97,86,78.566,14.03
181,labuhan,ID,2023-01-30 03:37:36,-22.7342,91.5925,73,79,73.94000000000003,9.84
182,vao,NC,2023-01-30 08:37:36,-25.8272,170.2837,4,80,75.57799999999997,3.49
183,isangel,VU,2023-01-30 08:37:37,-18.7551,169.9343,100,72,83.13800000000005,1.18
184,kavaratti,IN,2023-01-30 01:37:37,10.3468,63.097,51,54,77.39600000000004,5.41
185,jamestown,SH,2023-01-29 20:37:38,-12.5793,-10.131,7,73,75.63200000000002,5.38
186,skalistyy,RU,2023-01-29 23:37:38,71.1714,33.0205,62,73,36.35600000000003,8.61
187,cherskiy,RU,2023-01-30 08:37:39,79.1003,164.6571,100,100,-9.18399999999999,3.44
188,fort saint john,CA,2023-01-29 14:37:39,56.2442,-121.9764,32,95,-3.442,1.77
189,port lincoln,AU,2023-01-30 06:37:39,-42.3135,131.262,94,79,58.31600000000001,11.76
190,scarborough,TT,2023-01-29 17:37:40,10.604,-60.1681,7,65,77.86400000000003,5.2
191,san ignacio,BO,2023-01-29 17:37:40,-15.4991,-61.3904,98,100,68.45,1.18
192,termiz,UZ,2023-01-30 02:07:41,37.2542,67.0528,73,55,39.74000000000002,2.27
193,morant bay,JM,2023-01-29 16:37:41,16.0724,-75.9525,15,79,78.92599999999999,10.17
194,sulingen,DE,2023-01-29 22:37:42,52.7258,8.9281,98,82,43.06999999999996,9.04
195,ulaanbaatar,MN,2023-01-30 05:37:42,48.717,106.3875,53,78,11.516000000000009,0.36
196,nizhneyansk,RU,2023-01-30 06:37:42,83.7569,138.0525,78,100,-23.22400000000001,4.28
197,ugoofaaru,MV,2023-01-30 02:37:43,6.2021,67.5798,100,71,79.39399999999998,6.99
198,samana,DO,2023-01-29 16:37:43,20.0468,-68.5443,12,74,77.82799999999997,9.66
199,saleaula,WS,2023-01-29 10:37:44,-0.4389,-166.4039,3,79,79.43000000000004,6.39
200,nola,CF,2023-01-29 22:37:44,2.8579,16.2315,97,79,73.74199999999999,0.52
201,coquimbo,CL,2023-01-29 15:37:45,-26.8896,-84.2054,81,67,70.66400000000004,7.52
202,upernavik,GL,2023-01-29 18:37:45,72.6656,-54.2771,92,61,0.013999999999981583,3.5
203,hobart,AU,2023-01-30 05:37:45,-75.8083,135.738,66,86,-19.174000000000014,2.87
204,bonavista,CA,2023-01-29 18:37:46,52.9539,-50.446,100,75,18.661999999999956,15.66
205,bend,US,2023-01-29 13:37:46,43.7289,-121.5366,0,74,8.258000000000003,0.89
206,nanortalik,GL,2023-01-29 18:37:47,50.1043,-42.5946,100,57,36.37400000000001,16.88
207,sibolga,ID,2023-01-30 03:37:47,-2.4398,94.612,91,76,82.30999999999997,8.45
208,surt,LY,2023-01-29 23:37:48,31.086,17.3028,1,56,52.30399999999995,6.99
209,saint-joseph,RE,2023-01-30 01:37:48,-25.8064,54.4623,100,85,80.50999999999999,8.7
210,thinadhoo,MV,2023-01-30 01:37:48,-0.034,67.3998,99,71,81.68000000000004,5.43
211,anori,BR,2023-01-29 17:37:49,-3.0493,-61.4997,100,97,72.35600000000002,1.15
212,praya,ID,2023-01-30 05:37:49,-9.7404,115.7687,100,81,81.51799999999999,6.26
213,cidreira,BR,2023-01-29 19:37:50,-41.1189,-36.176,1,59,62.11400000000003,2.79
214,beyneu,KZ,2023-01-30 02:37:50,44.9215,56.7368,8,67,31.801999999999975,5.7
215,otavi,NA,2023-01-29 23:37:51,-19.2949,17.1976,79,70,70.64600000000004,2.2
216,kodiak,US,2023-01-29 11:37:51,48.2064,-147.0047,100,97,47.498000000000026,10.77
217,luzhou,CN,2023-01-30 05:37:51,28.9266,105.4735,0,36,60.656000000000034,0.83
218,tezu,IN,2023-01-30 05:37:52,32.6951,97.4787,3,25,38.33599999999997,3.57
219,faanui,PF,2023-01-30 11:37:52,-9.8754,-149.4291,5,74,81.78800000000004,8.01
220,lazaro cardenas,MX,2023-01-29 14:37:53,14.3219,-104.0276,0,66,81.68000000000004,2.63
221,chernyshevskiy,RU,2023-01-30 06:37:53,62.5531,112.3082,100,96,-4.054000000000002,3.65
222,pevek,RU,2023-01-30 09:37:54,84.0413,173.7268,100,97,-22.324000000000012,3.14
223,jishou,CN,2023-01-30 05:37:54,28.0385,109.795,0,26,57.524000000000015,1.72
224,la ronge,CA,2023-01-29 14:37:54,60.6972,-105.9407,10,95,-22.216000000000008,5.54
225,pisco,PE,2023-01-29 15:37:55,-24.4315,-93.2315,1,75,72.734,7.22
226,gamba,GA,2023-01-29 21:37:55,-7.8818,1.627,74,70,80.18599999999998,2.35
227,biltine,TD,2023-01-29 22:37:56,14.1612,21.3812,52,15,73.63399999999999,4.48
228,torbay,CA,2023-01-29 18:37:56,44.961,-46.793,32,70,39.95600000000003,6.18
229,chabahar,IR,2023-01-30 01:37:57,24.6485,59.8654,0,54,69.72799999999997,1.7
230,okhotsk,RU,2023-01-30 07:37:57,60.1572,145.4458,100,83,2.0119999999999543,4.23
231,shirokiy,RU,2023-01-30 08:37:57,64.3647,148.0508,100,99,-11.362000000000009,2.98
232,puerto ayora,EC,2023-01-29 14:37:58,-8.2306,-100.2816,51,77,76.69399999999997,6.24
233,biak,ID,2023-01-30 06:37:58,0.2929,138.7782,30,77,81.37400000000002,3.16
234,cartagena,PH,2023-01-30 05:37:59,9.6632,121.6129,98,86,79.91600000000001,11.94
235,oussouye,SN,2023-01-29 20:37:59,11.5744,-19.3009,76,64,74.066,8.32
236,kieta,PG,2023-01-30 08:38:00,0.0117,160.0725,40,75,82.976,7.94
237,cairo,EG,2023-01-29 23:38:00,29.8746,31.4947,14,76,50.50399999999995,3.67
238,sambava,MG,2023-01-30 01:38:00,-12.1192,55.4371,79,70,83.39000000000001,2.61
239,hauterive,CA,2023-01-29 16:38:01,50.2103,-68.774,100,97,-2.109999999999978,0.46
240,korla,CN,2023-01-30 05:38:01,39.4847,86.6359,62,21,28.327999999999964,1.8
